Cycle,Value
62178,101110010
62179,011100100
62180,111101001
62181,111010011
62182,110100110
62183,101001100
62184,010011001
62185,100110011
62186,001000110
62187,010001100
62188,100011000
62189,000110000
62190,001100001
62191,011000010
62192,110100101
62193,101001011
62194,010010111
62195,100101110
62196,001011101
62197,010111011
62198,101010111
62199,010101110
62200,101011100
62201,010111000
62202,101110001
62203,011100010
62204,111100101
62205,111001011
62206,110010111
62207,100101111
62208,001011111
62209,010111111
62210,101011111
62211,010111110
62212,101111101
62213,011111010
62214,111110101
62215,111101010
62216,111110100
62217,111101000
62218,111010001
62219,110100011
62220,101000111
62221,010001111
62222,100111110
62223,001111100
62224,011111001
62225,111110011
62226,111100110
62227,111001101
62228,110111010
62229,101110100
62230,011101000
62231,111010001
62232,110100010
62233,101000101
62234,010101011
62235,101010110
62236,010101100
62237,101011000
62238,010110000
62239,101100001
62240,011100010
62241,111000100
62242,110001001
62243,100010010
62244,000100100
62245,001001000
62246,010110000
62247,101100001
62248,011000011
62249,110000110
62250,100001101
62251,000011011
62252,000010110
62253,000101101
62254,001011010
62255,010110100
62256,101101001
62257,011010011
62258,110000111
62259,100001111
62260,000011111
62261,000111111
62262,001111111
62263,011111111
62264,111011110
62265,110111100
62266,101111000
62267,011110001
62268,111100011
62269,111000111
62270,110101111
62271,101011111
62272,010111110
62273,101111101
62274,011111010
62275,111110101
62276,111001011
62277,110010111
62278,100101110
62279,001011100
62280,010111001
62281,101110011
62282,011000110
62283,110001100
62284,100011001
62285,000110010
62286,001100101
62287,011001010
62288,110110101
62289,101101010
62290,011010101
62291,110101010
62292,101010101
62293,010101010
62294,101110100
62295,011101000
62296,111010000
62297,110100000
62298,101000001
62299,010000011
62300,100100111
62301,001001111
62302,010011110
62303,100111100
62304,001111000
62305,011110001
62306,111000011
62307,110000111
62308,100001111
62309,000011111
62310,000111111
62311,001111111
62312,011011110
62313,110111101
62314,101111010
62315,011110101
62316,111101011
62317,111010111
62318,110001110
62319,100011101
62320,000111010
62321,001110101
62322,011101011
62323,111010110
62324,110001101
62325,100011011
62326,000110110
62327,001101100
62328,011011000
62329,110110001
62330,101000010
62331,010000101
62332,100001010
62333,000010101
62334,000101011
62335,001010110
62336,010001100
62337,100011000
62338,000110000
62339,001100000
62340,011000000
62341,110000000
62342,100100001
62343,001000011
62344,010000110
62345,100001100
62346,000011001
62347,000110011
62348,001000110
62349,010001100
62350,100011000
62351,000110001
62352,001100011
62353,011000110
62354,110101100
62355,101011001
62356,010110010
62357,101100101
62358,011001011
62359,110010110
62360,100001101
62361,000011011
62362,000110111
62363,001101110
62364,011011100
62365,110111001
62366,101010010
62367,010100100
62368,101001000
62369,010010001
62370,100100011
62371,001000111
62372,010101111
62373,101011110
62374,010111100
62375,101111000
62376,011110000
62377,111100001
62378,111100011
62379,111000111
62380,110001111
62381,100011111
62382,000111110
62383,001111101
62384,011011010
62385,110110101
62386,101101010
62387,011010100
62388,110101001
62389,101010011
62390,010000110
62391,100001100
62392,000011001
62393,000110011
62394,001100111
62395,011001110
62396,110111101
62397,101111010
62398,011110100
62399,111101000
62400,111010001
62401,110100010
62402,101100101
62403,011001011
62404,110010110
62405,100101100
62406,001011001
62407,010110011
62408,101000110
62409,010001101
62410,100011010
62411,000110101
62412,001101011
62413,011010110
62414,110001101
62415,100011011
62416,000110110
62417,001101101
62418,011011010
62419,110110101
62420,101001011
62421,010010111
62422,100101111
62423,001011110
62424,010111101
62425,101111011
62426,011010110
62427,110101101
62428,101011011
62429,010110110
62430,101101101
62431,011011011
62432,110010110
62433,100101100
62434,001011001
62435,010110010
62436,101100101
62437,011001011
62438,110110110
62439,101101100
62440,011011001
62441,110110011
62442,101100110
62443,011001101
62444,110111011
62445,101110110
62446,011101100
62447,111011001
62448,110110010
62449,101100100
62450,011101001
62451,111010010
62452,110100100
62453,101001001
62454,010010011
62455,100100111
62456,001101110
62457,011011100
62458,110111001
62459,101110011
62460,011100110
62461,111001100
62462,110111001
62463,101110010
62464,011100100
62465,111001000
62466,110010001
62467,100100010
62468,001100100
62469,011001000
62470,110010000
62471,100100001
62472,001000011
62473,010000110
62474,100101100
62475,001011001
62476,010110011
62477,101100111
62478,011001111
62479,110011110
62480,100011101
62481,000111010
62482,001110101
62483,011101010
62484,111010100
62485,110101000
62486,101110001
62487,011100010
62488,111000100
62489,110001001
62490,100010011
62491,000100110
62492,001101101
62493,011011010
62494,110110101
62495,101101011
62496,011010111
62497,110101111
62498,101111111
62499,011111110
62500,111111101
62501,111111010
62502,111110100
62503,111101000
62504,111110000
62505,111100000
62506,111000001
62507,110000010
62508,100000101
62509,000001011
62510,000110110
62511,001101101
62512,011011010
62513,110110101
62514,101101010
62515,011010101
62516,110001010
62517,100010101
62518,000101010
62519,001010101
62520,010101011
62521,101010110
62522,010001100
62523,100011000
62524,000110000
62525,001100001
62526,011000010
62527,110000100
62528,100101000
62529,001010001
62530,010100011
62531,101000111
62532,010001111
62533,100011110
62534,000011100
62535,000111001
62536,001110011
62537,011100111
62538,111001110
62539,110011101
62540,100011011
62541,000110110
62542,001101101
62543,011011011
62544,110110111
62545,101101110
62546,011111101
62547,111111011
62548,111110110
62549,111101100
62550,111011001
62551,110110010
62552,101000101
62553,010001011
62554,100010110
62555,000101101
62556,001011010
62557,010110101
62558,101001011
62559,010010111
62560,100101111
62561,001011111
62562,010111111
62563,101111111
62564,011011111
62565,110111111
62566,101111110
62567,011111101
62568,111111011
62569,111110110
62570,111001100
62571,110011001
62572,100110010
62573,001100100
62574,011001000
62575,110010000
62576,100000001
62577,000000011
62578,000000110
62579,000001101
62580,000011010
62581,000110101
62582,001001011
62583,010010110
62584,100101101
62585,001011011
62586,010110111
62587,101101111
62588,011111110
62589,111111101
62590,111111010
62591,111110101
62592,111101010
62593,111010101
62594,110001010
62595,100010101
62596,000101010
62597,001010100
62598,010101001
62599,101010010
62600,010000101
62601,100001010
62602,000010101
62603,000101010
62604,001010100
62605,010101001
62606,101110010
62607,011100100
62608,111001000
62609,110010001
62610,100100010
62611,001000101
62612,010101011
62613,101010110
62614,010101100
62615,101011001
62616,010110010
62617,101100101
62618,011101011
62619,111010110
62620,110101100
62621,101011001
62622,010110010
62623,101100101
62624,011101010
62625,111010100
62626,110101000
62627,101010000
62628,010100000
62629,101000000
62630,010100001
62631,101000010
62632,010000101
62633,100001010
62634,000010101
62635,000101011
62636,001110111
62637,011101111
62638,111011110
62639,110111101
62640,101111010
62641,011110100
62642,111001001
62643,110010011
62644,100100110
62645,001001101
62646,010011010
62647,100110101
62648,001001011
62649,010010110
62650,100101101
62651,001011010
62652,010110101
62653,101101011
62654,011110111
62655,111101111
62656,111011111
62657,110111110
62658,101111100
62659,011111000
62660,111010000
62661,110100000
62662,101000001
62663,010000010
62664,100000100
62665,000001001
62666,000110010
62667,001100101
62668,011001010
62669,110010100
62670,100101000
62671,001010001
62672,010000010
62673,100000100
62674,000001001
62675,000010011
62676,000100111
62677,001001110
62678,010111100
62679,101111001
62680,011110010
62681,111100101
62682,111001011
62683,110010111
62684,100001111
62685,000011111
62686,000111111
62687,001111110
62688,011111101
62689,111111011
62690,111010110
62691,110101100
62692,101011001
62693,010110010
62694,101100101
62695,011001011
62696,110110111
62697,101101110
62698,011011101
62699,110111010
62700,101110100
62701,011101000
62702,111110000
62703,111100000
62704,111000001
62705,110000011
62706,100000111
62707,000001111
62708,000111111
62709,001111111
62710,011111111
62711,111111110
62712,111111100
62713,111111000
62714,111010000
62715,110100000
62716,101000001
62717,010000011
62718,100000110
62719,000001101
62720,000111011
62721,001110111
62722,011101111
62723,111011111
62724,110111110
62725,101111100
62726,011011000
62727,110110001
62728,101100010
62729,011000101
62730,110001010
62731,100010101
62732,000001011
62733,000010110
62734,000101101
62735,001011011
62736,010110111
62737,101101111
62738,011111111
62739,111111111
62740,111111110
62741,111111100
62742,111111000
62743,111110000
62744,111000001
62745,110000011
62746,100000111
62747,000001110
62748,000011100
62749,000111001
62750,001010011
62751,010100111
62752,101001110
62753,010011101
62754,100111011
62755,001110110
62756,011001100
62757,110011000
62758,100110000
62759,001100001
62760,011000010
62761,110000100
62762,100101001
62763,001010011
62764,010100111
62765,101001110
62766,010011101
62767,100111011
62768,001010111
62769,010101111
62770,101011110
62771,010111101
62772,101111011
62773,011110110
62774,111001101
62775,110011011
62776,100110110
62777,001101100
62778,011011000
62779,110110001
62780,101000011
62781,010000111
62782,100001110
62783,000011100
62784,000111001
62785,001110011
62786,011000111
62787,110001110
62788,100011101
62789,000111010
62790,001110101
62791,011101011
62792,111110111
62793,111101110
62794,111011101
62795,110111011
62796,101110110
62797,011101100
62798,111111000
62799,111110000
62800,111100000
62801,111000001
62802,110000011
62803,100000111
62804,000101110
62805,001011100
62806,010111001
62807,101110010
62808,011100100
62809,111001000
62810,110110001
62811,101100010
62812,011000101
62813,110001010
62814,100010101
62815,000101010
62816,001110101
62817,011101011
62818,111010110
62819,110101101
62820,101011011
62821,010110110
62822,101001101
62823,010011011
62824,100110111
62825,001101110
62826,011011100
62827,110111001
